date,category,index,title,summary,importance,impact_score,reason,source,url,tags,created_at
2025-12-29,国际,10,Fairness Is Not Just Ethical: Performance Trade-Off via Data Correlation Tuning to Mitigate Bias in ML Software,12月29日消息，研究指出，软件公平性不仅是伦理问题，更是核心的质量问题，并提出通过调整数据相关性来权衡性能，以缓解机器学习软件中的偏见。,中,120.0,属于安全与伦理及学术突破交叉领域，将AI公平性从伦理讨论提升到工程质量和性能权衡的实践层面，具有方法论价值。,arXiv AI,https://arxiv.org/abs/2512.21699,"AI公平性,偏见缓解,软件质量,学术研究",2025-12-29 08:41:14
2025-12-29,国际,11,Towards Responsible and Explainable AI Agents with Consensus-Driven Reasoning,12月29日消息，研究致力于开发具有共识驱动推理能力的负责任且可解释的AI智能体，以解决自主系统中因大型语言模型、视觉语言模型及工具协调带来的安全与对齐挑战。,中,115.0,属于安全与伦理及学术突破，针对AI智能体的安全、可靠与可解释性这一前沿挑战提出新思路，符合产业对可信AI的迫切需求。,arXiv AI,https://arxiv.org/abs/2512.21419,"AI安全,可解释AI,智能体,学术研究",2025-12-29 08:41:14
2025-12-29,国际,12,From Visual Perception to Deep Empathy: An Automated Assessment Framework for House-Tree-Person Drawings Using Multimodal LLMs and Multi-Agent Collaboration,12月29日消息，研究利用多模态大语言模型和多智能体协作，构建了一个用于房树人绘画测试的自动化评估框架，旨在将视觉感知转化为深度共情，以标准化临床心理学中的这一投射技术。,低,112.5,属于学术突破，展示了多模态LLM在特定专业领域（临床心理学评估）的创新应用，具有跨学科研究价值。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2025-12-29/coupang-offers-1-billion-compensation-for-data-breach-victims,"多模态AI,医疗AI,心理学,学术研究",2025-12-29 08:41:14
2025-12-29,国际,13,Reflection-Driven Control for Trustworthy Code Agents,12月29日消息，研究引入了反思驱动控制方法，旨在为当代大型语言模型智能体提供可靠的安全控制，防止其产生不受约束、不可预测甚至有害的代码输出。,低,112.5,属于安全与伦理及学术突破，聚焦于代码生成智能体的安全控制，对提升AI编程助手的安全性和可靠性有参考意义。,Wired AI,https://www.wired.com/story/expired-tired-wired-data-centers/,"AI安全,代码生成,智能体,学术研究",2025-12-29 08:41:14
2025-12-29,国际,14,"Democratizing Drug Discovery with an Orchestrated, Knowledge-Driven Multi-Agent Team for User-Guided Therapeutic Design",12月29日消息，研究提出一种基于协调、知识驱动的多智能体团队框架，用于用户引导的治疗设计，旨在克服专业领域碎片化等挑战， democratizing 药物发现过程。,低,105.0,属于学术突破，展示了多智能体AI在生物医药这一高价值领域的应用潜力，属于前沿交叉学科研究。,arXiv AI,https://arxiv.org/abs/2512.21360,"生物医药AI,多智能体系统,药物发现,学术研究",2025-12-29 08:41:14
2025-12-30,国内,1,重磅收购！中芯国际：拟406亿元购买中芯北方49%股权,12月30日消息，中芯国际宣布拟以406亿元人民币收购中芯北方49%的股权，此举将强化其对中国大陆半导体制造产能的控制力，是关乎国家战略的芯片产业重大资本运作。,高,385.0,重大商业动态：涉及中国核心半导体制造企业的巨额股权收购，金额巨大，对国内芯片产业链自主可控有重要影响。,AI科技评论,https://www.leiphone.com/category/zaobao/Hk3r47dfGa1ChO2W.html,"收购,芯片,半导体",2025-12-30 08:38:27
2025-12-30,国内,2,Physical AI第一股51WORLD登陆港交所，市值超140亿港元｜最前线,12月30日消息，北京五一视界数字孪生科技股份有限公司（51WORLD）在港交所主板挂牌上市，成为中国首家登陆资本市场的Physical AI企业，开盘市值超140亿港元，香港公开发售获258倍超额认购。,高,375.0,重大商业动态：中国AI领域标志性企业上市，具有行业里程碑意义，且市场反响热烈。,AI科技评论,https://www.leiphone.com/category/industrynews/cdt0WEGCswPjljqX.html,"上市,IPO,数字孪生",2025-12-30 08:38:27
2025-12-30,国内,3,三部门发布2026年度符合申领汽车和摩托车产品出口许可证条件的企业名单,12月30日消息，商务部、工业和信息化部、市场监管总局联合发布2026年度符合申领汽车和摩托车产品出口许可证条件的企业名单，旨在进一步规范相关产品出口秩序，落实国家产业政策。,高,337.5,重大政策与法规：涉及中国三大部委联合发布的产业管理政策，直接影响汽车及摩托车出口企业，属于政府监管行为。,36氪,https://36kr.com/p/3617745678468103?f=rss,"政策,监管,出口",2025-12-30 08:38:27
2025-12-30,国内,4,国资战略入股九章云极 加码先进AI基础设施攻坚,12月30日消息，AI基础设施公司九章云极DataCanvas宣布完成新一轮战略融资，获得国有资本的战略入股，资金将用于加码先进AI基础设施的研发与攻坚。,高,307.5,重大商业动态：涉及国有资本对AI基础设施企业的战略投资，体现了国家层面对该领域的支持，具有风向标意义。,36氪,https://36kr.com/p/3616436553696514?f=rss,"融资,AI基础设施,国资",2025-12-30 08:38:27
2025-12-30,国内,5,火山引擎成为总台春晚独家AI云合作伙伴，助力打造科技春晚新体验,12月30日消息，字节跳动旗下火山引擎宣布成为2026年中央广播电视总台春节联欢晚会的独家AI云合作伙伴，将基于多模态大模型和云计算技术深度参与节目制作与互动，提升春晚的科技体验。,中,275.0,重大商业动态：中国头部科技公司与国家级媒体平台的重大战略合作，具有广泛的社会影响力，是AI技术落地大型文化场景的标志性事件。,AI科技评论,https://www.leiphone.com/category/weiwu/exAw2Lq8SaCvJ4dW.html,"合作,大模型,字节跳动",2025-12-30 08:38:27
2025-12-30,国内,6,前字节技术负责人创业，要做企业级Coding Agent平台，已获数千万元融资 | 36氪专访,12月30日消息，前字节跳动技术研发负责人杨萍离职创业，聚焦企业级AI编程助手（Coding Agent）平台，其项目已获得数千万元人民币的早期融资，旨在将AI深度应用于软件开发流程。,中,255.0,重大商业动态：中国AI领域资深人才创业并获得可观融资，反映了AI在垂直应用（编程）赛道的新兴趋势和资本关注。,AI科技评论,https://www.leiphone.com/category/weiwu/aaM3K0dgFmostP1V.html,"创业,融资,AI编程",2025-12-30 08:38:27
2025-12-30,国内,7,腾讯混元开源翻译模型1.5，端侧可部署,12月30日消息，腾讯混元宣布推出并开源其翻译大模型1.5版本，包含1.8B和7B两个参数量模型，支持33种语言互译及5种民汉/方言，模型轻量化设计使其可在端侧设备部署。,中,234.0,重大产品发布：中国头部科技公司发布并开源重要AI模型（翻译大模型），推动多语言AI技术普及和端侧应用。,36氪,https://36kr.com/newsflashes/3617765043979522?f=rss,"开源,大模型,腾讯",2025-12-30 08:38:27
2025-12-30,国内,8,阿里云AI基础设施入选Forrester领导者象限，亚太唯一,12月30日消息，全球研究机构Forrester发布报告，阿里云凭借其AI基础设施解决方案入选“领导者”象限，成为亚太地区唯一获此评级的云服务商，在九项评估标准中均获满分。,中,225.0,重大商业动态：中国云服务商的AI基础设施能力获得国际权威机构最高评级认可，体现了其在该领域的全球竞争力。,36氪,https://36kr.com/newsflashes/3617732906009862?f=rss,"阿里云,AI基础设施,国际认可",2025-12-30 08:38:27
2025-12-30,国内,9,美芯晟：公司无线充电芯片已成功用于字节豆包与中兴合作推出的AI手机,12月30日消息，芯片设计公司美芯晟公告称，其无线充电芯片已成功应用于字节跳动豆包大模型与中兴通讯合作推出的AI手机中，满足了设备对高效无线充电和续航的需求。,中,225.0,重大商业动态：展示了中国AI大模型（字节豆包）、终端设备商（中兴）与上游芯片供应商（美芯晟）的产业链协同，是AI端侧落地的重要案例。,机器之心,https://www.jiqizhixin.com/articles/2025-12-30-5,"合作,AI手机,芯片",2025-12-30 08:38:27
2025-12-30,国内,10,腾讯 AI Lab副主任俞栋离职，混元团队“新老交替”进行中｜智能涌现独家,12月30日消息，腾讯AI Lab副主任、语音与深度学习领域专家俞栋已从腾讯离职，此次人事变动是腾讯AI大模型团队“新老交替”过程中的一部分，引发行业对AI人才流动的关注。,中,225.0,重大商业动态：中国头部互联网公司核心AI实验室发生关键高管变动，可能影响其技术路线和团队结构，属于重要行业人事动态。,量子位,https://www.qbitai.com/2025/12/366226.html,"人事变动,腾讯,AI人才",2025-12-30 08:38:27
2025-12-30,国内,11,独家丨前美团光年之外产品负责人谢青池创业，切入AI健身教练赛道,12月30日消息，前美团光年之外AI产品负责人谢青池已开启新一轮创业，项目聚焦于AI健身教练赛道，旨在利用人工智能技术为健身市场提供个性化解决方案。,低,225.0,重大商业动态：中国AI产业资深从业者进入新消费AI应用领域创业，反映了AI技术向垂直生活场景渗透的趋势。,36氪,https://36kr.com/p/3616514213397760?f=rss,"创业,AI应用,健身",2025-12-30 08:38:27
2025-12-30,国内,12,跨境电商AI调用量翻十倍、成本降六成，腾讯云发布百万级云计算补贴,12月30日消息，腾讯云披露其服务的跨境电商企业AI调用量暴增，并宣布发布百万级云计算补贴政策，旨在通过降低用云成本，进一步推动AI技术在中国出海企业中的规模化应用。,低,221.0,重大商业动态：反映了中国AI云服务在具体产业（跨境电商）中应用激增的现状，以及云厂商通过补贴策略加速市场渗透的商业行为。,36氪,https://36kr.com/p/3616620380390404?f=rss,"腾讯云,跨境电商,AI应用",2025-12-30 08:38:27
2025-12-30,国内,13,自回归因果注意力也能并行解码？上交联合UCSD突破LLM推理瓶颈，模型代码全开源,12月30日消息，上海交通大学联合加州大学圣地亚哥分校的研究团队在大型语言模型推理效率上取得突破，提出了使自回归因果注意力实现并行解码的新方法，并将相关模型与代码全部开源。,低,210.0,重大学术突破：中国顶尖高校参与的重要AI学术研究取得进展，并遵循开源精神，有助于推动全球LLM推理技术的发展。,AI科技评论,https://www.leiphone.com/category/industrynews/uyVbE92lkVgW3FHA.html,"学术突破,开源,LLM",2025-12-30 08:38:27
2025-12-30,国内,14,AI医生终于有了硬标尺！全球首个专病循证评测框架GAPS发布，蚂蚁联合北大王俊院士团队出品,12月30日消息，蚂蚁集团联合北京大学王俊院士团队共同发布了全球首个针对专病（如肺癌）的AI循证评测框架GAPS，该框架包含92个核心问题和1691个临床要点，为评估AI医疗产品提供了标准化工具。,低,210.0,安全与伦理/学术突破：中国企业与学术机构合作，在AI医疗这一高伦理要求领域推出关键评测标准，有助于规范行业发展，确保AI应用的安全性与有效性。,AI科技评论,https://www.leiphone.com/category/industrynews/zCawM3gQJcvX5hIP.html,"AI医疗,评测标准,蚂蚁集团",2025-12-30 08:38:27
2025-12-30,国际,1,AI Has Fueled $70 Billion in Data Center M&A Talks This Year,12月30日消息，人工智能热潮正推动一波数据中心并购谈判浪潮，今年以来相关交易谈判金额已达700亿美元，反映出AI基础设施领域的巨额资本流动和整合趋势。,高,285.0,重大商业动态：涉及AI基础设施领域高达700亿美元的并购谈判，资本规模巨大，对全球AI产业链有深远影响。,arXiv AI,https://arxiv.org/abs/2512.22625,"artificial intelligence,billion,AI,partnership,并购,数据中心",2025-12-30 08:38:27
2025-12-30,国际,2,Meta buys Chinese-founded AI start-up Manus,12月30日消息，Meta Platforms同意以约20亿美元收购新加坡AI初创公司Manus，以增强其AI智能体能力，这是Meta在AI领域数十亿美元投资的一部分。,高,240.0,重大商业动态：Meta作为国际科技巨头，进行20亿美元级别的战略性AI收购，旨在强化其AI智能体业务布局。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2025-12-29/ai-has-fueled-70-billion-in-data-center-m-a-talks-this-year,"artificial intelligence,billion,AI,Meta,并购,AI智能体",2025-12-30 08:38:27
2025-12-30,国际,3,Meta to Acquire Manus in $2 Billion Bet on AI Agents,12月30日消息，Meta Platforms Inc.已同意收购新加坡初创公司Manus，交易价值约20亿美元，旨在为其大规模AI投资增添一款受欢迎的AI智能体，以构建相关业务。,高,240.0,重大商业动态：与上一条为同一事件的详细报道，确认了Meta以20亿美元收购AI智能体公司Manus的战略布局。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2025-12-29/thai-ipo-drought-may-persist-as-issuers-chase-valuations-abroad,"artificial intelligence,billion,AI,Meta,并购,AI智能体",2025-12-30 08:38:27
2025-12-30,国际,4,SoftBank strikes $4bn AI data centre deal with DigitalBridge,12月30日消息，软银集团与DigitalBridge达成一项价值约40亿美元的数据中心交易，这是孙正义一系列人工智能投资中的最新举措，旨在押注AI基础设施。,高,215.0,重大商业动态：软银作为国际顶级投资机构，进行40亿美元级别的AI数据中心收购，是AI基础设施领域的重要资本动向。,arXiv AI,https://arxiv.org/abs/2512.23036,"artificial intelligence,AI,acquisition,软银,数据中心,并购",2025-12-30 08:38:27
2025-12-30,国际,5,SoftBank to Buy DigitalBridge in $3 Billion Data Center Deal,12月30日消息，软银集团同意以约30亿美元现金收购私募股权公司DigitalBridge Group Inc.，这是该日本企业集团投资数据中心等推动人工智能繁荣的数字基础设施计划的一部分。,高,200.0,重大商业动态：与上一条为同一事件的不同报道，确认了软银数十亿美元级别的数据中心收购案，以押注AI基础设施需求。,arXiv AI,https://arxiv.org/abs/2512.22334,"artificial intelligence,billion,软银,数据中心,并购,AI基础设施",2025-12-30 08:38:27
2025-12-30,国际,6,UK’s Octopus Energy to sell stake in tech spin-off Kraken at $8.65bn valuation,12月30日消息，英国Octopus Energy计划出售其技术分拆公司Kraken的股份，交易估值高达86.5亿美元，D1 Capital Partners、富达和安大略教师养老金计划等投资者将购买10亿美元股权。,中,200.0,重大商业动态：涉及英国能源科技公司的高估值股权交易（86.5亿美元），虽然主体是能源科技公司，但其技术平台Kraken与AI和数字化管理高度相关，属于重要的产业资本动态。,arXiv AI,https://arxiv.org/abs/2512.22431,"Opus,valuation,英国,能源科技,股权交易",2025-12-30 08:38:27
2025-12-30,国际,7,Demand at Unheralded Chipmakers Key to AI’s Long-Term Future,12月30日消息，行业分析指出，关注那些不太知名的芯片制造商的需求，可能是评估人工智能长期未来的更好方式，暗示AI供应链的多样性和韧性至关重要。,中,200.0,重大商业动态/产业分析：提供了对AI芯片供应链长期趋势的关键洞察，强调了除头部厂商外，整个生态链的重要性。,arXiv AI,https://arxiv.org/abs/2512.22933,"LLM,artificial intelligence,AI,芯片,供应链,产业分析",2025-12-30 08:38:27
2025-12-30,国际,8,"The Year Ahead in AI: Ads, IPOs and Moving Beyond LLMs",12月30日消息，行业展望指出，未来一年将是生成式AI的关键时期，焦点将包括AI广告、公司IPO活动以及技术发展超越当前大语言模型（LLM）的范畴。,中,185.0,重大商业动态/趋势展望：对AI产业未来一年的关键趋势（广告变现、IPO、技术演进）进行了前瞻性分析，具有行业指导意义。,arXiv AI,https://arxiv.org/abs/2512.22207,"LLM,AI,IPO,生成式AI,趋势展望,商业化",2025-12-30 08:38:27
2025-12-30,国际,9,The AI boom is not a bubble,12月30日消息，评论分析认为，当前的人工智能繁荣并非泡沫，尽管估值惊人且未来可能出现低迷，但市场存在的是繁荣而非非理性狂热，对AI长期发展持理性乐观态度。,中,150.0,重大商业动态/市场观点：代表了国际主流财经媒体对AI投资热潮的定性判断，影响市场情绪和资本流向。,Financial Times Tech,https://www.ft.com/content/eaad78f4-b52c-4116-ad1b-3e79694ebeed,"AI,valuation,市场分析,投资,泡沫论",2025-12-30 08:38:27
2025-12-30,国际,10,Thai IPO Drought May Persist as Issuers Chase Valuations Abroad,12月30日消息，泰国低迷的首次公开募股市场可能持续冷淡，因该国市场改革需要时间，导致企业寻求在海外上市以获得更高估值，这反映了区域资本市场的竞争态势。,低,150.0,商业动态：涉及泰国资本市场和科技公司IPO趋势，虽与AI无直接强关联，但反映了科技企业寻求融资和估值的国际环境背景。,Financial Times Tech,https://www.ft.com/content/e8e27671-b208-4eff-b16e-90a301914274,"AI,IPO,valuation,泰国,资本市场",2025-12-30 08:38:27
2025-12-30,国际,11,Coupang Offers $1 Billion Compensation for Data Breach Victims,12月30日消息，韩国电商巨头Coupang宣布将向受韩国史上最大数据泄露事件影响的所有客户提供价值超过10亿美元的补偿，此事涉及大规模用户数据安全。,低,135.0,安全与伦理：虽然主体是电商公司，但涉及超10亿美元级别的数据泄露赔偿，属于重大的数字安全与用户隐私事件，对科技行业的数据治理有警示意义。,arXiv AI,https://arxiv.org/abs/2512.22210,"billion,数据泄露,网络安全,韩国,Coupang",2025-12-30 08:38:27
2025-12-31,国内,1,2026年国补继续！购车补贴2万封顶；又一中资半导体企业被强制出售股权；广汽多名高管被带走，反腐风暴席卷整车、合资、零部件全链条,12月31日消息，中国国家层面宣布2026年新能源汽车购置补贴政策延续，单车补贴上限2万元，同时广汽集团爆发大规模反腐行动，多名高管被带走调查，显示政府对产业补贴与国有企业治理的双重监管正在强化。,高,420.0,属于【重大政策与法规】。新闻核心涉及中国国家级产业补贴政策的延续（重大政策）以及大型国有车企的反腐调查（重大监管动态），主体均为中国政府及中国国有企业，影响力深远。,36氪,https://36kr.com/p/3618211929555974?f=rss,"政策法规,反垄断/反腐,新能源汽车",2025-12-31 08:38:58
2025-12-31,国内,2,两部门：到2027年知识产权促进光伏产业健康发展取得明显成效,12月31日消息，中国国家知识产权局与工业和信息化部联合发布指导意见，旨在加强光伏产业知识产权保护，目标到2027年培育一批高价值专利并提升转化运用水平，以政策手段护航关键战略产业发展。,高,385.0,属于【重大政策与法规】。主体为中国政府两部门，针对光伏这一战略性新兴产业发布专项知识产权政策，具有明确的产业引导和规范作用。,AI科技评论,https://www.leiphone.com/category/zaobao/Hk3r47dfGa1ChO2W.html,"政策法规,知识产权,光伏产业",2025-12-31 08:38:58
2025-12-31,国内,3,两部门：结合量子通信、物联感知、5G-A/6G等先进技术发展，拓展电网领域应用场景,12月31日消息，中国国家发展改革委与国家能源局发布指导意见，明确要求推动人工智能、量子通信等前沿技术与电网深度融合，旨在以数字化、智能化技术赋能新型电力系统建设，提升电网高质量发展水平。,高,357.5,属于【重大政策与法规】。主体为中国政府核心部委，政策直接指导AI等前沿技术在关键基础设施（电网）中的应用方向，属于国家级产业技术发展纲领。,36氪,https://36kr.com/p/3618033292592392?f=rss,"政策法规,人工智能+基础设施,电网",2025-12-31 08:38:58
2025-12-31,国内,4,Kimi完成5亿美元C轮融资，账面现金超百亿,12月31日消息，中国AI公司月之暗面（Kimi）宣布完成5亿美元C轮融资，由IDG领投，阿里、腾讯等老股东超额认购，投后估值达43亿美元，公司账面现金储备超过100亿元人民币，资金实力极为雄厚。,高,337.5,属于【重大商业动态】。主体为中国顶尖AI初创公司月之暗面，融资额巨大（5亿美元），涉及重要投资方，且公司估值和现金储备均达到行业顶级水平，是标志性市场事件。,36氪,https://36kr.com/p/3618389090796805?f=rss,"大额融资,大模型,独角兽",2025-12-31 08:38:58
2025-12-31,国内,5,突发！Meta官宣收购Manus，肖弘将出任Meta副总裁；中芯国际：拟406亿元购买中芯北方49%股权；1月1日起，我国调整部分商品关税税率税目,12月31日消息，中国芯片制造龙头中芯国际发布公告，拟出资406亿元人民币收购中芯北方49%股权，以进一步整合国内先进制程产能，同时中国宣布自1月1日起调整部分商品关税税率税目。,高,331.5,属于【重大商业动态】。主体为中国核心半导体制造企业中芯国际，交易金额巨大（406亿元），涉及关键国产芯片产能的整合，对中国半导体产业自主可控具有战略意义。关税调整属于国家政策。,36氪,https://36kr.com/newsflashes/3619116618105865?f=rss,"重大并购,半导体,产业整合",2025-12-31 08:38:58
2025-12-31,国内,6,岩思类脑：50亿参数脑电大模型让“意念控制”不再是科幻,12月31日消息，中国研究团队成功在职业象棋比赛中，让脑瘫棋手通过非侵入式脑机接口设备，凭借“意念”与特级大师对弈，标志着全球首次在真实竞技场景中实现该技术的深度应用，展现了AI与脑科学融合的重大突破。,高,322.5,属于【重大学术/技术突破】与【安全与伦理】。事件发生在中国，由中国团队主导，实现了非侵入式脑机接口在真实复杂场景下的全球首次成功应用，兼具技术突破性和强烈的社会伦理价值。,36氪,https://36kr.com/newsflashes/3619169564607752?f=rss,"脑机接口,技术突破,AI伦理",2025-12-31 08:38:58
2025-12-31,国内,7,腾讯云发布2025年成绩单：AI大模型已落地超100个金融业务场景,12月31日消息，腾讯云披露其AI大模型已在金融行业规模化落地，联合沪深交易所、四大行等超过100家头部金融机构，在智能投研、财富管理、风险控制等超100个核心业务场景实现应用，推动金融行业生产力变革。,中,322.5,属于【重大商业动态】。主体为中国科技巨头腾讯，展示了其AI大模型在要求最高的金融行业实现大规模、深层次商业化落地，是AI技术赋能实体经济的关键进展。,36氪,https://36kr.com/p/3617555790398721?f=rss,"行业落地,金融科技,腾讯",2025-12-31 08:38:58
2025-12-31,国内,8,腾讯混元开源翻译模型1.5，端侧可部署，效果超越商用API,12月31日消息，腾讯混元大模型团队开源其翻译模型1.5版本，该模型不仅可在手机等端侧设备部署，且在多项评测中效果超越主流商用翻译API，降低了高质量翻译技术的应用门槛。,中,300.0,属于【重大产品发布】。主体为中国公司腾讯，发布了重要的开源AI模型，主打端侧部署和性能超越商用产品，对推动AI技术普及和生态建设有积极作用。,AI科技评论,https://www.leiphone.com/category/industrynews/Yrj6zKwbFFK4gaDI.html,"模型开源,端侧AI,腾讯",2025-12-31 08:38:58
2025-12-31,国内,9,国产智能体MasterAgent 12月30日全面开放，赋能多场景应用,12月31日消息，一款具备全栈自主研发技术的国产AI智能体平台“MasterAgent”宣布于12月30日起全面开放，旨在降低智能体开发门槛，赋能千行百业快速构建多场景AI应用。,中,275.0,属于【重大产品发布】。主体为国产AI平台（虽未明确公司，但“国产”指向中国主体），重要AI基础软件/平台全面开放，属于产业基础设施层面的动态。,AI科技评论,https://www.leiphone.com/category/weiwu/exAw2Lq8SaCvJ4dW.html,"AI平台,智能体,全面开放",2025-12-31 08:38:58
2025-12-31,国内,10,红熊AI获8000万元Pre-A+轮融资，聚焦记忆科学，旨在赋予人工智能接近人类的记忆能力,12月31日消息，中国AI公司红熊AI宣布完成8000万元Pre-A+轮融资，公司专注于模拟人类认知的“记忆科学”，旨在解决大模型的上下文连贯性与知识应用机械化问题，估值已达7.5亿元。,中,270.0,属于【重大商业动态】与【重大学术/技术突破】。主体为中国AI初创公司，融资额较高，且其技术方向（类人记忆）属于对当前大模型架构的前沿探索，具有创新性。,量子位,https://www.qbitai.com/2025/12/366290.html,"融资,大模型创新,认知科学",2025-12-31 08:38:58
2025-12-31,国内,11,追觅扫地机释放CES悬念海报，疑似具身智能新突破,12月31日消息，中国智能清洁公司追觅科技发布CES预热海报，暗示将推出集成机械臂等结构、形态迥异的新产品，疑似在扫地机形态上实现具身智能突破，旨在赋予设备更强的环境交互与复杂任务执行能力。,中,270.0,属于【重大产品发布】。主体为中国公司追觅科技，预告了其在消费级机器人产品上可能的重大形态创新，涉及具身智能这一前沿方向，值得关注。,AI科技评论,https://www.leiphone.com/category/industrynews/WtQ3lQi4McSwAeKE.html,"具身智能,机器人,产品创新",2025-12-31 08:38:58
2025-12-31,国内,12,年末送礼送健康，选购华为手表陪伴亲朋开启健康新年,12月31日消息，华为推出首款鸿蒙AI智能手表WATCH 5，首次将DeepSeek大模型与专业健康模型融合于腕上设备，实现了更自然的语音交互和深度的健康数据解读，引领智能穿戴设备向AI强交互演进。,中,256.0,属于【重大产品发布】。主体为中国公司华为，发布了集成国产大模型的旗舰级消费电子产品，是AI在终端硬件落地的重要案例。,36氪,https://36kr.com/p/3618040187602182?f=rss,"终端AI,智能穿戴,华为",2025-12-31 08:38:58
2025-12-31,国内,13,教育MCN创始人连续创业：推出“幻课+机器人”AI教育方案，首月付费用户破万丨36氪首发,12月31日消息，位于杭州的风峦教育完成近千万元天使轮融资，其推出的“幻课APP+伴学机器人”AI教育方案，通过自研游戏化互动引擎，在首月即获得超过一万名付费用户，展现了AI在教育场景的落地潜力。,低,255.0,属于【重大商业动态】。主体为中国AI+教育初创公司，完成了早期融资并产品取得初步市场验证，代表了AI在垂直行业应用的一个活跃案例。,AI科技评论,https://www.leiphone.com/category/industrynews/Cx5daj0CSOa2RRvr.html,"AI+教育,融资,硬件+软件",2025-12-31 08:38:58
2025-12-31,国内,14,李泽湘系机器人公司上市背后，一场回报700倍的8年长跑,12月31日消息，由哈工大校友创立、李泽湘教授孵化的中国机器人公司卧安科技（曾用名卧槽科技）成功上市，其早期研发的“开关机器人”产品实现了对传统家居的智能化改造，为硬科技投资提供了长期回报范例。,低,255.0,属于【重大商业动态】。主体为中国机器人公司，事件为公司上市，是中国硬科技和AIoT领域公司发展路径的一个代表性案例。,AI科技评论,https://www.leiphone.com/category/weiwu/aaM3K0dgFmostP1V.html,"机器人,上市,硬科技",2025-12-31 08:38:58
2025-12-31,国内,15,华科系团队打造“零传动”锻造装备，获工业母机基金投资，将实现万吨级设备国产替代｜36氪首发,12月31日消息，源自华中科技大学的武汉新威奇科技获得国家工业母机基金数千万元投资，其核心产品伺服直驱式数控电动螺旋压力机旨在突破“卡脖子”技术，实现万吨级高端工业母机的国产化替代。,低,245.0,属于【重大商业动态】。主体为中国高端装备制造公司，获得国家级产业基金投资，技术涉及工业母机国产替代，符合国家战略方向。,36氪,https://36kr.com/p/3618022978962441?f=rss,"高端制造,国产替代,产业基金",2025-12-31 08:38:58
2025-12-31,国内,16,独家丨前美团光年之外产品负责人谢青池创业，切入AI健身教练赛道,12月31日消息，前美团光年之外产品负责人、连续创业者谢青池已开启新创业项目，切入AI健身教练赛道，旨在利用其AI产品经验与健身市场需求结合，探索AI在垂直消费领域的应用。,低,240.0,属于【重大商业动态】。主体为中国AI创业者，事件为知名AI公司核心人物创业，反映了AI人才流动和细分市场创业的新趋势。,36氪,https://36kr.com/p/3619067392836613?f=rss,"AI创业,AI+健身,人才流动",2025-12-31 08:38:58
2025-12-31,国际,1,"SoftBank has fully funded $40 billion investment in OpenAI, sources tell CNBC",12月31日消息，日本软银集团已为对OpenAI的400亿美元投资计划完成全额注资，此举旨在支持人工智能基础设施的巨额计算与连接需求，标志着全球AI军备竞赛中资本投入的又一里程碑。,高,180.0,重大商业动态。涉及日本软银对美国AI领军企业OpenAI的巨额投资（400亿美元），属于高额融资，对全球AI产业格局有重大影响。,CNBC Tech,https://www.cnbc.com/2025/12/30/octopus-energy-to-spinoff-ai-unit-kraken-at-8point65-billion-valuation.html,"软银,OpenAI,巨额投资,AI基础设施",2025-12-31 08:38:58
2025-12-31,国际,2,SoftBank to buy data center firm DigitalBridge for $4 billion in AI push,12月31日消息，日本软银集团同意以40亿美元收购数据中心投资公司DigitalBridge，以强化其在人工智能领域的布局，满足AI发展对算力基础设施的爆炸性需求。,高,165.0,重大商业动态。日本软银进行40亿美元的重要并购，直接服务于AI算力扩张，是AI“铲子股”投资热潮的典型案例。,ZDNet AI,https://www.zdnet.com/article/meta-buys-manus-ai-agent-2-billion/,"软银,并购,数据中心,AI算力",2025-12-31 08:38:58
2025-12-31,国际,3,Everything Meta could do with its new $2 billion AI agent,12月31日消息，Meta公司以约20亿美元收购了新加坡AI智能体初创公司Manus，此举旨在增强其与OpenAI和Anthropic等领先AI实验室的竞争力，标志着其在AI领域的又一重大战略布局。,高,142.5,重大商业动态。美国科技巨头Meta进行约20亿美元的重要并购，旨在获取关键AI技术（智能体），属于高额战略投资。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2025-12-30/musk-s-xai-to-expand-colossus-data-center-information-reports,"Meta,并购,AI智能体,战略投资",2025-12-31 08:38:58
2025-12-31,国际,4,Meta buys Chinese-founded AI start-up Manus,12月31日消息，Meta公司收购了由华人创立的新加坡AI初创公司Manus，扎克伯格正投入数十亿美元以强化其人工智能能力，追赶行业领先者。,高,127.5,重大商业动态。与新闻2为同一事件的不同报道，确认了Meta对美国以外（新加坡）AI初创公司的重要收购，主体是海外公司。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2025-12-30/alibaba-abu-dhabi-set-to-invest-in-minimax-s-600-million-ipo,"Meta,并购,AI初创公司,战略扩张",2025-12-31 08:38:58
